objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23765e+18,220.8054143,0.589285246,19.57003,17.3458,16.40484,16.05693,15.8713,752,301,5,516,3.30348e+18,STAR,-0.00015097,2934,54626,344
1.23765e+18,220.8102039,0.632124422,19.49442,17.99958,17.41921,17.21484,17.10793,752,301,5,516,3.27533e+18,STAR,-0.000134868,2909,54653,333
1.23765e+18,220.9195257,0.513809061,19.03802,17.42171,16.71644,16.41698,16.23746,752,301,5,517,3.3035e+18,STAR,7.8e-05,2934,54626,385
1.23765e+18,221.0127141,0.463478571,18.75202,17.90223,17.58861,17.45896,17.41188,752,301,5,517,3.27535e+18,STAR,-0.00052212,2909,54653,388
1.23765e+18,221.0113376,0.538007926,19.43955,18.52889,18.24026,18.13412,18.05673,752,301,5,517,4.52858e+18,STAR,-0.000247798,4022,55352,756
1.23765e+18,221.0417383,0.564546475,18.7746,17.64604,17.22892,17.07624,17.01672,752,301,5,518,3.45823e+17,STAR,4.98e-05,307,51663,626
1.23765e+18,221.0641256,0.587618415,17.98792,16.4793,15.89139,15.68964,15.57897,752,301,5,518,3.27534e+18,STAR,-9.23e-05,2909,54653,338
1.23765e+18,221.1327369,0.436973652,18.21947,16.94176,16.4855,16.34868,16.28067,752,301,5,518,3.30351e+18,STAR,9.98e-05,2934,54626,424
1.23765e+18,221.1528564,0.451438122,18.72254,17.38212,16.82234,16.65747,16.55055,752,301,5,518,3.27535e+18,STAR,-1e-05,2909,54653,386
1.23765e+18,221.1632802,0.483958452,17.88442,16.96119,16.64287,16.53269,16.48384,752,301,5,518,3.30351e+18,STAR,3.19e-05,2934,54626,432
1.23765e+18,221.2272293,0.451146308,18.60544,17.67091,17.41983,17.32616,17.2992,752,301,5,519,3.27535e+18,STAR,-0.000504086,2909,54653,389
1.23765e+18,221.2572581,0.476426183,17.59142,16.66143,16.42614,16.34742,16.32363,752,301,5,519,3.27535e+18,STAR,-0.000743644,2909,54653,382
1.23765e+18,221.2637264,0.526978719,17.00244,15.55892,14.93361,14.58515,14.32871,752,301,5,519,3.46905e+17,GALAXY,0.02873155,308,51662,465
1.23765e+18,221.2678582,0.436562846,19.51547,18.58734,18.33786,18.23523,18.24343,752,301,5,519,3.30351e+18,STAR,0.000255486,2934,54626,429
1.23765e+18,221.2777376,0.49473218,19.25605,18.11174,17.34868,16.93481,16.68558,752,301,5,519,3.46906e+17,GALAXY,0.1098084,308,51662,469
1.23765e+18,221.3649932,0.454014692,17.52671,16.10266,15.5727,15.35048,15.24569,752,301,5,520,3.27536e+18,STAR,0.000836224,2909,54653,425
1.23765e+18,221.4417135,0.581083659,18.04508,16.81564,16.39389,16.24002,16.18995,752,301,5,520,3.27535e+18,STAR,0.000249663,2909,54653,376
1.23765e+18,221.4984006,0.597512281,17.43719,16.50009,16.13932,16.01473,15.95873,752,301,5,521,3.27536e+18,STAR,0.000166582,2909,54653,414
1.23765e+18,221.5338532,0.623223399,16.26559,15.31763,15.03526,14.92372,14.86764,752,301,5,521,3.27536e+18,STAR,0.000397916,2909,54653,416
1.23765e+18,221.5625405,0.580158773,17.14242,15.63551,15.02396,14.78998,14.65014,752,301,5,521,3.27536e+18,STAR,-0.000196452,2909,54653,415
1.23765e+18,221.5957744,0.528211211,18.18575,16.91729,16.98115,17.01807,17.02806,752,301,5,521,3.27536e+18,STAR,-0.000381969,2909,54653,427
1.23765e+18,221.5958569,0.480183884,19.23104,18.20884,17.89136,17.78259,17.75736,752,301,5,521,3.30352e+18,STAR,0.000249086,2934,54626,469
1.23765e+18,221.5173497,0.501690543,19.33756,17.0609,16.05876,15.67662,15.44594,752,301,5,521,3.30352e+18,STAR,2.57e-05,2934,54626,470
1.23765e+18,221.6858026,0.541573251,18.76614,17.47334,16.93288,16.72206,16.60205,752,301,5,522,3.30352e+18,STAR,-9.47e-05,2934,54626,488
1.23765e+18,221.6930663,0.430141182,18.2921,17.17186,17.38653,17.5653,17.6834,752,301,5,522,3.27537e+18,STAR,-0.000177157,2909,54653,469
1.23765e+18,221.7061314,0.528685833,19.37555,18.27386,17.7944,17.60329,17.50417,752,301,5,522,3.27537e+18,STAR,-0.000211658,2909,54653,462
1.23765e+18,121.8207518,0.93199037,19.37035,17.34262,16.35286,15.924,15.58903,308,301,5,104,5.34266e+18,GALAXY,0.1019929,4745,55892,975
1.23765e+18,122.0878999,0.843146891,19.05249,17.03777,16.07633,15.63148,15.31245,308,301,5,105,5.3424e+18,GALAXY,0.1015328,4745,55892,18
1.23765e+18,122.8639945,0.896150822,18.20631,16.89692,16.46658,16.31574,16.28902,308,301,5,110,2.31607e+18,STAR,0.00048813,2057,53816,354
1.23765e+18,122.9819452,0.96385693,17.63113,16.55926,16.24861,16.14775,16.13221,308,301,5,111,2.33858e+18,STAR,0.000132041,2077,53846,328
1.23765e+18,122.988638,0.973742938,15.99172,14.98865,14.70003,14.64919,14.50626,308,301,5,111,2.31607e+18,STAR,9.27e-05,2057,53816,352
1.23765e+18,122.9356354,0.899085529,19.37706,18.44093,18.24528,18.19469,18.17668,308,301,5,111,2.33858e+18,STAR,0.000452989,2077,53846,321
1.23765e+18,123.0393857,0.930070447,16.73877,15.68268,15.43654,15.38572,15.40208,308,301,5,112,2.31607e+18,STAR,0.000128369,2057,53816,341
1.23765e+18,123.0202645,0.911874556,16.37119,15.28426,15.05225,14.98734,15.0114,308,301,5,112,2.31607e+18,STAR,5.72e-05,2057,53816,357
1.23765e+18,123.0165354,0.848145359,19.52481,18.21796,17.68045,17.46177,17.37293,308,301,5,112,2.31607e+18,STAR,1.72e-05,2057,53816,355
1.23765e+18,123.2025005,0.905129931,18.6522,17.52927,17.53732,17.58253,17.67018,308,301,5,113,2.31608e+18,STAR,-0.000242254,2057,53816,392
1.23765e+18,123.2678952,0.960993455,16.63293,15.27509,14.61367,14.50841,14.27292,308,301,5,113,2.31609e+18,STAR,-5.54e-05,2057,53816,398
1.23765e+18,123.3488072,0.922523639,16.14538,15.07947,14.84144,14.77282,14.78681,308,301,5,114,2.31608e+18,STAR,0.000239212,2057,53816,381
1.23765e+18,123.4261304,0.881883846,17.84565,16.82412,16.49827,16.38742,16.35545,308,301,5,114,2.31608e+18,STAR,0.000146998,2057,53816,391
1.23765e+18,123.5879603,0.919738666,17.75484,16.59773,16.53687,16.56253,16.61154,308,301,5,115,2.31608e+18,STAR,-7.06e-06,2057,53816,388
1.23765e+18,123.5452677,0.931392114,19.3623,18.1918,17.81977,17.69313,17.61249,308,301,5,115,1.29381e+18,STAR,0.000235469,1149,53003,532
1.23765e+18,123.6127771,0.948787095,18.97095,17.07911,16.13754,15.65789,15.34548,308,301,5,115,5.39105e+18,GALAXY,0.06836422,4788,55889,888
1.23765e+18,123.6735605,0.861348537,16.48326,15.04494,15.04021,14.29518,14.18345,308,301,5,116,2.3161e+18,STAR,0.000224322,2057,53816,438
1.23765e+18,123.7430415,1.006398633,18.98689,17.09758,16.18773,15.7323,15.46169,308,301,5,116,5.39105e+18,GALAXY,0.09046602,4788,55889,892
1.23765e+18,110.0700392,1.218734691,19.42591,18.42443,18.00135,17.79079,17.70945,308,301,6,25,8.38815e+18,STAR,0.000104138,7450,56722,705
1.23765e+18,110.2464537,1.364871806,18.58476,17.2945,16.42206,16.27426,15.89856,308,301,6,26,8.38817e+18,STAR,0.000391139,7450,56722,786
1.23765e+18,110.2753731,1.407069681,19.44881,17.06147,16.09691,15.75754,15.58153,308,301,6,26,8.38817e+18,STAR,0.000127138,7450,56722,782
1.23765e+18,110.2730305,1.424806619,19.58554,17.76914,16.91808,16.55439,16.34465,308,301,6,26,8.38817e+18,STAR,9.15e-05,7450,56722,781
1.23765e+18,110.4555313,1.254180245,19.58684,17.73149,16.96642,16.67645,16.4914,308,301,6,28,8.38818e+18,STAR,0.00034609,7450,56722,829
1.23765e+18,110.4698503,1.228434849,19.42571,17.78678,17.11364,16.85967,16.67854,308,301,6,28,8.38818e+18,STAR,0.000182417,7450,56722,830
1.23765e+18,110.7306996,1.289661343,18.36269,16.79013,16.16286,15.91035,15.78032,308,301,6,29,8.38821e+18,STAR,0.000170339,7450,56722,942
1.23765e+18,119.8221026,1.324423012,19.11461,17.11108,16.35578,16.07985,15.94747,308,301,6,90,8.38927e+18,STAR,0.000258839,7451,56739,702
1.23765e+18,119.9972972,1.295618869,19.25602,17.7522,17.28004,17.11725,17.12696,308,301,6,91,8.38929e+18,STAR,0.000270987,7451,56739,746
1.23765e+18,120.124148,1.311372513,18.68312,16.80078,16.12189,15.88605,15.78726,308,301,6,92,8.3893e+18,STAR,0.000208869,7451,56739,782
1.23765e+18,120.194987,1.339231727,19.13375,17.84091,17.37001,17.20419,17.1407,308,301,6,93,8.3893e+18,STAR,0.000275159,7451,56739,785
1.23765e+18,120.2980709,1.359265937,19.41101,17.17151,16.17792,15.78271,15.51502,308,301,6,93,8.38931e+18,STAR,0.000391232,7451,56739,824
1.23765e+18,120.5478185,1.281227451,19.17278,17.30439,16.63581,16.43598,16.35109,308,301,6,95,8.38932e+18,STAR,-6.64e-05,7451,56739,872
1.23765e+18,244.5764969,-1.255263413,19.29697,18.08211,17.20792,16.74347,16.43762,727,301,1,74,3.89598e+17,GALAXY,0.1272051,346,51693,133
1.23765e+18,243.907446,0.00239456,18.71962,17.45311,16.88231,16.54723,16.2756,727,301,4,70,3.89627e+17,GALAXY,0.06540032,346,51693,237
1.23765e+18,244.1023322,0.002619598,19.35342,18.11187,17.45305,17.10616,16.88711,727,301,4,71,3.89611e+17,GALAXY,0.07115377,346,51693,181
1.23765e+18,243.3470265,0.424137063,19.25923,18.84224,18.85939,18.69218,18.76842,727,301,5,66,3.88598e+17,QSO,0.5894275,345,51690,590
1.23765e+18,174.1644883,-0.956707465,19.57255,18.59834,18.47911,18.45792,18.60459,745,301,1,103,3.1753e+17,STAR,0.001135097,282,51658,94
1.23765e+18,239.3606352,-0.916689727,19.23879,17.49932,16.53521,16.09223,15.76121,745,301,1,538,3.86219e+17,GALAXY,0.03969949,343,51692,129
1.23765e+18,239.40207,-0.975878752,18.67422,17.42511,16.89116,16.67803,16.57392,745,301,1,539,3.86217e+17,STAR,-0.000143192,343,51692,121
1.23765e+18,243.567524,-0.880445873,18.83577,17.25845,16.54556,16.13434,15.83491,745,301,1,567,3.88441e+17,GALAXY,0.07050942,345,51690,19
1.23765e+18,243.7088761,-0.915652961,17.61482,15.69639,14.77024,14.31876,13.95353,745,301,1,568,3.89641e+17,GALAXY,0.0307668,346,51693,291
1.23765e+18,243.8473685,-0.898343247,19.41207,18.88776,18.56437,18.58996,18.3926,745,301,1,568,3.89632e+17,QSO,1.06284,346,51693,256
1.23765e+18,244.1624119,-0.889893127,18.99412,17.90879,17.46466,17.28111,17.20599,745,301,1,571,3.8963e+17,STAR,-0.000178635,346,51693,251
1.23765e+18,244.5126642,-0.934182657,19.14963,18.00378,17.4657,17.1376,16.90036,745,301,1,573,3.89618e+17,GALAXY,0.04402394,346,51693,206
1.23765e+18,244.8139448,-0.937774714,18.7809,19.0767,19.45117,19.74457,20.02123,745,301,1,575,3.89589e+17,STAR,0.000609734,346,51693,99
1.23765e+18,244.9490533,-0.894234904,19.15965,18.91703,18.61517,18.38544,18.42006,745,301,1,576,3.89586e+17,QSO,1.496161,346,51693,90
1.23765e+18,245.4938873,-0.903742395,17.33854,16.27237,15.90035,15.75182,15.69667,745,301,1,579,3.89562e+17,STAR,-0.000872277,346,51693,2
1.23765e+18,245.3593715,-0.905392886,19.38219,18.20107,17.8056,17.4992,17.41172,745,301,1,579,4.09908e+17,GALAXY,0.06565089,364,52000,294
1.23765e+18,245.4176593,-0.855605136,19.2266,17.27751,16.39126,15.95711,15.61498,745,301,1,579,4.09905e+17,GALAXY,0.04565,364,52000,281
1.23765e+18,245.4760412,-0.85992427,19.41398,17.29078,16.33702,15.87626,15.48284,745,301,1,579,4.09909e+17,GALAXY,0.04462435,364,52000,295
1.23765e+18,245.5388243,-0.872555232,19.19971,17.22391,16.29199,15.85335,15.48367,745,301,1,580,3.89565e+17,GALAXY,0.04954444,346,51693,14
1.23765e+18,205.0729646,-0.682611701,18.94325,17.02095,16.06735,15.63387,15.28098,752,301,2,411,3.36702e+17,GALAXY,0.08937013,299,51671,210
1.23765e+18,205.6135979,-0.65715286,18.88838,17.88406,17.42734,17.12453,16.98339,752,301,2,414,3.36686e+17,GALAXY,0.08640119,299,51671,151
1.23765e+18,205.6955733,-0.694928963,19.3652,18.1399,17.65534,17.4715,17.37664,752,301,2,415,3.36675e+17,STAR,6.53e-05,299,51671,114
1.23765e+18,205.6503963,-0.628361675,19.46207,17.81834,17.01301,16.617,16.31902,752,301,2,415,3.36672e+17,GALAXY,0.07104074,299,51671,103
1.23765e+18,205.7420141,-0.765420756,18.34066,16.5023,15.64826,15.26125,14.95627,752,301,2,415,3.3666e+17,GALAXY,0.07053274,299,51671,57
1.23765e+18,205.760907,-0.742003104,18.86362,17.87739,17.46657,17.17367,17.04404,752,301,2,415,3.36659e+17,GALAXY,0.06982873,299,51671,56
1.23765e+18,205.8072795,-0.786819198,17.7933,16.90408,16.6164,16.30378,16.30438,752,301,2,416,3.36661e+17,GALAXY,0.08875664,299,51671,60
1.23765e+18,205.9169873,-0.833501027,19.14158,17.99588,17.53081,17.2301,17.13721,752,301,2,416,3.3666e+17,GALAXY,0.1066131,299,51671,59
1.23765e+18,206.0447121,-0.761242085,19.17263,18.06068,17.6305,17.33272,17.2204,752,301,2,417,3.3666e+17,GALAXY,0.08685333,299,51671,58
1.23765e+18,206.1416484,-0.678727673,18.57808,17.38363,17.39016,17.42856,17.48906,752,301,2,418,3.3785e+17,STAR,0.000784398,300,51943,291
1.23765e+18,206.1712247,-0.830625848,19.13297,18.72812,18.69815,18.67673,18.45058,752,301,2,418,4.55207e+18,QSO,2.270286,4043,55630,216
1.23765e+18,206.1139515,-0.728211449,19.22582,18.9224,18.81053,18.69143,18.74117,752,301,2,418,3.37852e+17,QSO,1.452307,300,51943,300
1.23765e+18,206.3704304,-0.79829575,19.15242,17.42991,16.57173,16.15933,15.85434,752,301,2,420,3.3665e+17,GALAXY,0.08845632,299,51671,20
1.23765e+18,206.3741669,-0.781673248,18.28101,17.18856,16.70175,16.33173,16.14626,752,301,2,420,3.37852e+17,GALAXY,0.08813617,300,51943,299
1.23765e+18,206.5245798,-0.698895662,19.18844,18.75792,18.86976,19.02108,19.25434,752,301,2,421,3.3665e+17,STAR,5.59e-05,299,51671,22
1.23765e+18,206.5766774,-0.801586179,19.14205,17.96772,17.45321,17.09447,16.88161,752,301,2,421,3.36648e+17,GALAXY,0.088566,299,51671,16
1.23765e+18,206.6330657,-0.724304266,18.92986,17.92031,17.41597,17.12756,17.03521,752,301,2,421,3.36645e+17,GALAXY,0.1484416,299,51671,5
1.23765e+18,206.7980856,-0.770183129,18.6924,17.7664,17.48753,17.38595,17.35225,752,301,2,422,4.55204e+18,STAR,0.000224824,4043,55630,98
1.23765e+18,206.8064741,-0.671287487,18.3738,16.84218,16.10014,15.71413,15.41793,752,301,2,422,3.3784e+17,GALAXY,0.04749686,300,51943,255
1.23765e+18,207.1038115,-0.816326578,19.03027,17.92062,17.54537,17.40652,17.39518,752,301,2,424,3.37829e+17,STAR,-1.12e-05,300,51943,216
1.23765e+18,207.0943716,-0.766966437,17.92943,16.42391,15.79249,15.47063,15.23182,752,301,2,424,3.3783e+17,GALAXY,0.02614107,300,51943,218
1.23765e+18,207.1466367,-0.672593158,17.619,16.61343,16.47639,16.42638,16.43867,752,301,2,425,3.37826e+17,STAR,0.000308748,300,51943,202
1.23765e+18,207.1816447,-0.72594899,16.85941,15.83554,15.77641,15.7712,15.82794,752,301,2,425,3.37829e+17,STAR,0.000129414,300,51943,213
1.23765e+18,207.2248563,-0.782370622,16.88578,15.99562,15.6586,15.51201,15.47617,752,301,2,425,4.55203e+18,STAR,2.77e-06,4043,55630,58
1.23765e+18,207.2581291,-0.83005592,15.85837,14.6398,14.627,14.65232,14.71224,752,301,2,425,3.37806e+17,STAR,0.000106044,300,51943,131
1.23765e+18,207.3929659,-0.684141388,18.11682,17.77947,17.87333,17.7141,17.67043,752,301,2,426,3.37808e+17,QSO,0.5148025,300,51943,139
1.23765e+18,207.4450935,-0.741950842,19.47647,17.61476,16.68962,16.23929,15.87438,752,301,2,427,3.37808e+17,GALAXY,0.07854678,300,51943,138
1.23765e+18,207.4502062,-0.728052903,18.14094,16.32733,15.41508,14.97462,14.65088,752,301,2,427,4.54873e+18,GALAXY,0.07823353,4040,55605,344
1.23765e+18,207.456735,-0.726104512,19.19459,18.31113,18.09644,17.83205,17.75919,752,301,2,427,3.37803e+17,GALAXY,0.05310636,300,51943,121
1.23765e+18,207.4893691,-0.803272151,19.53265,18.15082,17.43013,17.02216,16.7586,752,301,2,427,3.37805e+17,GALAXY,0.0927506,300,51943,129
1.23765e+18,207.7048473,-0.81179491,19.31942,17.36549,16.37918,15.92805,15.55104,752,301,2,428,3.37792e+17,GALAXY,0.09100784,300,51943,81
1.23765e+18,207.8799425,-0.745471512,17.15698,16.04984,15.6602,15.51096,15.47703,752,301,2,430,3.37786e+17,STAR,-4.7e-05,300,51943,57
1.23765e+18,208.0694192,-0.775694214,19.13015,18.99829,18.69307,18.62844,18.67269,752,301,2,431,3.37784e+17,QSO,1.244108,300,51943,52
1.23765e+18,208.2329375,-0.696097698,19.47384,18.02314,17.21636,16.78238,16.43555,752,301,2,432,3.37775e+17,GALAXY,0.1155662,300,51943,18
1.23765e+18,208.6412171,-0.776612716,17.14729,15.85645,15.21062,14.84574,14.52751,752,301,2,435,4.54994e+18,GALAXY,0.02707425,4041,55361,644
1.23765e+18,208.6944506,-0.674094359,18.77788,17.11622,16.37415,15.98126,15.68712,752,301,2,435,3.3898e+17,GALAXY,0.03762654,301,51942,307
1.23765e+18,208.6981259,-0.760115862,19.13621,17.95535,17.33129,16.9772,16.74717,752,301,2,435,3.38974e+17,GALAXY,0.1425752,301,51942,284
1.23765e+18,208.737877,-0.660098784,18.90994,17.66969,16.9995,16.62222,16.35383,752,301,2,435,3.38971e+17,GALAXY,0.08791664,301,51942,273
1.23765e+18,208.9381501,-0.757246504,15.62121,14.60897,14.43487,14.40072,14.45437,752,301,2,437,3.38966e+17,STAR,0.00010314,301,51942,256
1.23765e+18,209.0907019,-0.656281418,19.23039,18.06944,17.59436,17.23812,17.09449,752,301,2,438,3.38959e+17,GALAXY,0.07908808,301,51942,230
1.23765e+18,209.2886379,-0.644143632,18.81291,17.77027,17.30868,16.95996,16.8011,752,301,2,439,3.38948e+17,GALAXY,0.07006504,301,51942,189
1.23765e+18,209.2936401,-0.832521517,19.0146,17.33462,16.45423,16.02605,15.67589,752,301,2,439,3.3893e+17,GALAXY,0.08909858,301,51942,123
1.23765e+18,209.3959125,-0.780272541,17.92018,17.92471,17.884,17.62558,17.53486,752,301,2,440,4.54998e+18,QSO,1.771222,4041,55361,809
1.23765e+18,209.4291533,-0.76259171,17.80781,16.93552,16.67188,16.47706,16.3433,752,301,2,440,3.38933e+17,GALAXY,0.02961222,301,51942,134
1.23765e+18,209.4867038,-0.666855747,18.23204,16.45568,15.63056,15.19764,14.8788,752,301,2,440,3.38944e+17,GALAXY,0.06956718,301,51942,175
1.23765e+18,209.6880596,-0.724960989,18.49833,17.49403,17.33157,17.28345,17.28941,752,301,2,442,3.38923e+17,STAR,0.000322833,301,51942,100
1.23765e+18,209.6752277,-0.658012832,18.92958,16.90914,15.78403,15.31554,14.93797,752,301,2,442,3.38945e+17,GALAXY,0.131564,301,51942,177
1.23765e+18,209.8488453,-0.831517588,19.07301,18.11891,17.76631,17.65374,17.60394,752,301,2,443,4.54536e+18,STAR,-0.000162314,4037,55631,378
1.23765e+18,209.9513169,-0.766163443,19.15065,17.36285,16.52798,16.15387,15.80557,752,301,2,443,3.38922e+17,GALAXY,0.10632,301,51942,96
1.23765e+18,185.3793616,0.086911559,18.13147,17.3532,16.93616,16.56829,16.44423,752,301,4,279,3.24409e+17,GALAXY,0.1072231,288,52000,545
1.23765e+18,185.2675684,0.084620838,18.54219,17.49083,17.07087,16.71762,16.57594,752,301,4,279,3.24398e+17,GALAXY,0.1070803,288,52000,505
1.23765e+18,185.2807974,0.047531708,19.53852,19.139,18.55866,18.17328,17.99881,752,301,4,279,3.24409e+17,QSO,0.1572411,288,52000,544
1.23765e+18,185.3794557,0.128518845,19.25762,19.24938,18.9753,18.88568,18.91675,752,301,4,279,3.2441e+17,QSO,1.335835,288,52000,547
1.23765e+18,185.4481335,0.015136137,17.89052,16.98527,16.73305,16.63174,16.61334,752,301,4,280,2.88017e+18,STAR,7.54e-05,2558,54140,426
1.23765e+18,185.4852185,0.163399564,18.71479,16.97454,16.38521,16.12513,15.90649,752,301,4,280,3.24424e+17,GALAXY,0.106216,288,52000,599
1.23765e+18,185.5285092,0.082486629,18.95637,17.97179,17.80977,17.76273,17.78803,752,301,4,280,2.88018e+18,STAR,0.000359946,2558,54140,475
1.23765e+18,185.5577817,0.032905127,18.25347,17.34355,17.12577,17.02307,16.96043,752,301,4,280,2.88018e+18,STAR,0.000522862,2558,54140,480
1.23765e+18,185.6519768,0.041542657,19.26136,19.1851,18.9592,18.88952,18.86333,752,301,4,281,3.24421e+17,QSO,1.330196,288,52000,588
1.23765e+18,185.7174995,0.091660892,16.41278,14.86871,14.31287,14.10415,13.98788,752,301,4,282,2.88018e+18,STAR,-0.000120691,2558,54140,467
1.23765e+18,185.7471422,0.196282529,19.05024,19.09565,19.19766,18.90488,18.8281,752,301,4,282,3.24422e+17,QSO,1.895719,288,52000,594
1.23765e+18,185.7665342,0.028554011,18.97832,18.10239,17.81904,17.71502,17.695,752,301,4,282,2.88018e+18,STAR,0.000433085,2558,54140,466
1.23765e+18,185.7703275,0.198644075,18.70031,17.83492,17.57053,17.45308,17.40799,752,301,4,282,2.88018e+18,STAR,-6.92e-05,2558,54140,476
1.23765e+18,185.8555339,0.133289829,19.59163,17.81984,16.84598,16.44592,16.10031,752,301,4,282,3.2443e+17,GALAXY,0.1062806,288,52000,623
1.23765e+18,185.9015378,0.145036439,16.0238,15.09469,14.80986,14.6965,14.6701,752,301,4,283,2.88018e+18,STAR,0.000477176,2558,54140,462
1.23765e+18,185.9800838,0.039155301,15.1353,13.94085,13.94638,14.00164,14.03319,752,301,4,283,2.88018e+18,STAR,0.000413841,2558,54140,468
1.23765e+18,186.0117034,0.044316373,16.37136,14.76484,14.22739,14.07195,13.9889,752,301,4,284,2.88018e+18,STAR,-7.29e-05,2558,54140,472
1.23765e+18,186.0339366,0.005707661,18.76134,17.27291,16.74922,16.59132,16.47496,752,301,4,284,2.88019e+18,STAR,-0.000172935,2558,54140,493
1.23765e+18,186.0765226,0.056070732,17.72557,16.5077,16.11247,15.97783,15.92708,752,301,4,284,2.88019e+18,STAR,4.18e-05,2558,54140,492
1.23765e+18,186.1011642,0.119306272,17.70918,16.77318,16.49644,16.38192,16.34623,752,301,4,284,2.88019e+18,STAR,0.000645126,2558,54140,499
1.23765e+18,186.1111769,0.008868983,17.79889,16.90706,16.53008,16.38745,16.30119,752,301,4,284,2.88019e+18,STAR,0.000777288,2558,54140,497
1.23765e+18,186.0158913,0.154528346,19.42352,18.08814,17.5851,17.41209,17.34603,752,301,4,284,2.88019e+18,STAR,0.000105949,2558,54140,491
1.23765e+18,186.0264298,0.117306796,19.49485,17.74386,16.93079,16.61019,16.40522,752,301,4,284,2.88019e+18,STAR,0.000220751,2558,54140,486
1.23765e+18,186.0338356,0.113212743,19.10102,17.89368,17.17626,16.78514,16.47559,752,301,4,284,3.25494e+17,GALAXY,0.1560981,289,51990,396
1.23765e+18,186.0395803,0.164585909,19.08999,17.87979,17.30001,16.91738,16.72677,752,301,4,284,3.24432e+17,GALAXY,0.07909836,288,52000,627
1.23765e+18,186.1138317,0.152882187,16.32657,14.79158,14.1052,13.75229,13.46165,752,301,4,284,3.24433e+17,GALAXY,0.02549985,288,52000,633
1.23765e+18,186.1347569,0.052198991,19.58891,18.64184,18.49889,18.46553,18.45593,752,301,4,284,2.89136e+18,STAR,-0.000120104,2568,54153,175
1.23765e+18,186.1469047,0.129426424,19.20085,18.08511,17.69779,17.42061,17.29814,752,301,4,284,3.24431e+17,GALAXY,0.04204269,288,52000,626
1.23765e+18,186.2121934,0.009597379,18.91914,18.02611,17.80632,17.71907,17.72131,752,301,4,285,2.88019e+18,STAR,0.000557983,2558,54140,496
